health_ratio,coeff_Gini,not_smoking_male%,not_smoking_female%,num_of_criminals,num_of_alcohol_crimes,num_of_female_crimes,num_of_drugs_crimes,num_of_underaged_criminals,life_quality,population_size,num_of_crimes,som_neuron_id
-1.585654968442932,2.3432268611296205,-1.3959118598434195,-0.7531845279915296,-1.1118805334378474,-1.153925726483101,-1.0842038801424914,-0.7019670809982008,-1.161742619892779,-1.0886803411927513,-0.8520300442753495,-0.969319629112724,-1.1574152167229723
-0.6951784214925076,-0.2071992520186874,0.9024190782457431,0.5095861166268846,-0.39892399777658444,-0.48866475593731856,-0.42067045138110215,0.5134363873307872,-0.3087638213110562,0.3627471217349374,-0.2735318183376346,-0.22869499957266376,-0.270606937994385
0.015921554849198095,0.10382832275549628,-0.3035852595516927,0.6492089995579267,-0.6387972247280372,-0.42382706023341277,-0.6760366290116683,-0.6080366021812064,-0.19880952305638097,-2.3984118424129846,-0.7094056098698392,-0.7144028626967727,0.02499582158181078
-0.490176626511115,-0.14499373706384677,-0.2594677964424181,0.009220507353736779,-0.4570834094276622,-0.3693973180610495,-0.45782413706095904,-0.4102133210363243,-0.6586184066668409,0.35141331044628993,-0.3383640481928731,-0.4320080914057786,-0.4184083177824829
-0.7528351763310246,-0.12166666895578343,-0.1457097080891477,-0.679459438543303,1.1625417180240438,1.7778020434722206,1.4306035136036015,0.30565078267501194,2.348131858333732,-0.48369735261230096,0.30068142729760866,0.7059193298118183,0.9118041003103982
-0.28837798457630676,-0.24607769886546035,-0.4341714878135618,0.17431875707905112,0.3659638550597354,0.5906785732596862,0.32672041583376693,1.468396255303563,0.21368569282024913,0.0509040671016093,0.33493737577517385,0.3379796511504644,1.059605480098496
0.009515248756029255,0.5936967530248352,-0.7232591306432756,-1.6058040579376984,-0.24159592003857056,0.2435925969707636,-0.14241027729287756,-0.45575537137183675,0.005105720979562142,-0.8298683295026028,-0.5071339310680292,-0.3615161904235381,-0.12280555820628711
-0.5606459935359688,-0.6348621673331857,-0.971558299026524,-0.3897142484135276,1.3841428148583472,2.107849814350248,1.6185959302302018,0.07082458563252596,2.610689394772168,-0.3661148906424207,0.4170384545701242,0.9544750170322964,0.9118041003103982
-0.025719434756397316,-0.6815163035493167,-0.6957540428336483,-1.7113878335022992,-0.6203419153615931,-0.718950364816708,-0.5633981664399892,-0.5696104972106177,-0.5939786070868197,-0.03985970560500979,-0.5414565834675892,-0.46287557643607347,-1.526918666193217
-0.5574428404893845,0.0338471184313084,-0.22587079276864172,0.8594069045496707,0.32976305591786376,0.6863546497977923,0.240115697805368,-0.018836325965514274,0.07374385867793522,0.08574504254448999,0.051032043422839665,-0.000661918223711079,1.133506169992545
-0.23392438278437439,-0.4093671756219038,-0.6518044442707673,0.4622771800227865,-0.34236740455683556,-0.34002376031647386,-0.29351065391342257,-0.3789031614306595,-0.4793595810274009,-0.08901952905453538,-0.3875581906640335,-0.39247653792383974,0.17279720136990867
-0.10259510787441964,3.260758206713462,0.1909948718678732,-0.0645588301376257,-0.7547954843439271,-0.6459404981917393,-0.7363459568229854,-0.31770603129231473,-0.9265070605964132,0.5296293307504988,-0.6210741856443901,-0.6945024353742932,-1.674720045981315
